age,fnlwgt,marital_status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,capital_net,has_capital_gain,has_capital_loss,income_binary,source,relationship_binary,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White,education_level_encoded
0,34443,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,68330,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,1,train,0,False,False,False,False,True,0
0,225279,1,Prof-specialty,1,0,1602,1,United-States,26-35,-1602,0,1,0,train,0,False,False,False,False,True,0
0,217200,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,210278,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,268525,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,145234,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,182117,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,44075,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,True,False,False,False,0
0,237865,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,0
0,123983,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,True,False,0
0,423770,1,Prof-specialty,1,0,0,1,Mexico,26-35,0,0,0,0,train,1,False,False,False,False,True,0
0,403433,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,1,train,0,False,False,True,False,False,0
0,159732,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,235442,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,214542,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,222800,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,278130,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,298133,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,306031,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,437851,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,131230,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,130856,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,37215,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
0,314525,1,Prof-specialty,1,0,1741,1,United-States,18-25,-1741,0,1,0,train,0,False,False,False,False,True,0
0,114357,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,227890,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,True,False,False,0
0,208874,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,244366,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,28366,1,Prof-specialty,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,201179,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,30039,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,63574,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,168403,1,Prof-specialty,1,0,1741,1,United-States,18-25,-1741,0,1,0,train,0,False,False,False,False,True,0
0,301853,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,153131,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,176683,1,Prof-specialty,1,0,0,1,France,26-35,0,0,0,0,train,1,False,False,False,False,True,0
0,125159,1,Prof-specialty,1,14084,0,1,United-States,26-35,14084,1,0,1,train,0,False,False,True,False,False,0
0,179059,1,Prof-specialty,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,168294,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,103432,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,102632,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,296158,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,312956,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,2
0,255004,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,278130,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,94235,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,2
0,405855,1,Craft-repair,1,0,0,1,Mexico,26-35,0,0,0,0,train,1,False,False,False,False,True,2
0,354351,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,182521,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,True,False,False,False,False,2
0,247564,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,125457,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,267034,1,Craft-repair,1,0,0,1,Haiti,26-35,0,0,0,0,train,1,False,False,True,False,False,2
0,332379,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,176520,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,164922,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,193089,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,228452,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,336360,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,2
0,122999,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,265567,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,199011,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,238917,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,176360,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,2
0,186787,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,2
0,163942,1,Craft-repair,1,0,0,1,Ireland,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,96130,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,2
0,229803,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,2
0,169069,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,2
0,275726,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,2
0,57211,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,169269,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,108658,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,123178,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,361487,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,290286,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,True,False,False,2
0,221095,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,2
0,182342,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,327202,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,True,False,False,2
0,452640,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,263498,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,469705,1,Craft-repair,1,0,1980,1,United-States,26-35,-1980,0,1,0,train,0,False,False,True,False,False,2
0,141698,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,51985,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,186452,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,2
0,250679,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,2
0,138152,1,Craft-repair,1,0,0,1,Guatemala,26-35,0,0,0,0,train,1,False,False,False,True,False,2
0,126550,1,Craft-repair,1,0,0,1,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,2
0,340917,1,Craft-repair,1,14344,0,1,United-States,26-35,14344,1,0,1,train,0,False,False,False,False,True,2
0,194652,1,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,2
1,121772,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,1,train,1,False,True,False,False,False,0
1,101603,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
1,523910,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,True,False,False,0
1,170924,0,Craft-repair,1,7298,0,1,United-States,36-45,7298,1,0,1,train,1,False,False,False,False,True,0
1,97688,0,Craft-repair,1,5178,0,1,United-States,36-45,5178,1,0,1,train,1,False,False,False,False,True,0
1,50356,0,Craft-repair,1,0,1485,1,United-States,36-45,-1485,0,1,0,train,1,False,False,False,False,True,0
1,296478,0,Craft-repair,1,7298,0,1,United-States,36-45,7298,1,0,1,train,1,False,False,False,False,True,0
1,111746,0,Craft-repair,1,0,0,1,Portugal,26-35,0,0,0,0,train,1,False,False,False,False,True,0
1,22463,0,Craft-repair,1,0,1977,1,United-States,36-45,-1977,0,1,1,train,1,False,False,False,False,True,0
1,161141,0,Craft-repair,1,0,0,1,Portugal,36-45,0,0,0,1,train,1,False,False,False,False,True,0
1,234901,0,Craft-repair,1,2407,0,1,United-States,26-35,2407,1,0,0,train,1,False,False,False,False,True,0
1,146908,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
1,135162,0,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
1,138192,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
1,118212,0,Craft-repair,1,3103,0,1,United-States,36-45,3103,1,0,1,train,1,False,False,False,False,True,0
1,51100,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
1,193459,0,Craft-repair,1,3411,0,1,United-States,36-45,3411,1,0,0,train,1,False,False,False,False,True,0
1,221196,0,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,0
1,199765,0,Craft-repair,1,7688,0,1,United-States,26-35,7688,1,0,1,train,1,False,False,False,False,True,0
1,191161,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
1,67728,0,Craft-repair,1,0,2051,1,United-States,26-35,-2051,0,1,0,train,1,False,False,False,False,True,0
1,123253,0,Craft-repair,1,0,0,1,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
1,122381,0,Craft-repair,1,0,1887,1,United-States,36-45,-1887,0,1,1,train,1,False,False,False,False,True,0
1,149640,0,Craft-repair,1,0,0,1,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
